1,2,Thu,0,-0.19,1.23,15086
1,3,Fri,0,-1.24,2.27,14922
1,6,Mon,1,1.22,2.13,15263
1,7,Tue,0,-1.72,2.09,15431
1,8,Wed,1,1.0,1.81,14511
1,9,Thu,1,0.34,1.12,16320
1,10,Fri,1,0.41,1.6,14498
1,13,Mon,1,1.29,2.14,13822
1,14,Tue,1,0.96,1.54,14387
1,15,Wed,0,-0.1,1.6,13396
1,16,Thu,0,-0.15,1.34,14987
1,17,Fri,0,-0.65,1.47,17447
1,20,Mon,1,0.4,0.97,12115
1,21,Tue,0,-1.27,1.73,16218
1,22,Wed,0,-0.64,1.95,14668
1,23,Thu,1,0.24,1.41,15771
1,24,Fri,0,-0.96,1.63,16277
1,27,Mon,0,-1.39,2.45,16692
1,28,Tue,0,-0.68,1.68,15752
1,29,Wed,0,-0.58,1.25,17900
1,30,Thu,0,-1.64,2.29,18489
1,31,Fri,0,-0.76,1.26,16666
2,3,Mon,0,-0.21,1.73,18133
2,4,Tue,1,0.35,1.1,14595
2,5,Wed,1,0.43,1.15,16542
2,6,Thu,1,0.74,1.98,13357
2,7,Fri,1,0.26,1.29,13449
2,10,Mon,0,-1.01,1.71,14344
2,11,Tue,1,1.17,1.77,15471
2,12,Wed,0,-0.18,1.38,14415
2,13,Thu,1,0.93,1.73,15596
2,14,Fri,1,0.86,2.31,13963
2,17,Mon,1,2.02,2.49,12598
2,18,Tue,1,2.84,3.5,15044
2,19,Wed,0,-0.13,1.07,15759
2,20,Thu,1,0.84,2.69,13663
2,21,Fri,1,1.16,2.59,14213
2,24,Mon,1,0.25,2.05,11948
2,25,Tue,1,2.13,3.77,14211
2,26,Wed,0,-0.58,1.19,15575
2,27,Thu,0,-0.39,1.52,15218
2,28,Fri,1,0.2,1.17,13973
3,3,Mon,1,0.05,1.74,11426
3,4,Tue,0,-0.31,1.33,14404
3,5,Wed,0,-1.76,2.34,14682
3,6,Thu,1,0.25,1.31,14390
3,7,Fri,0,-0.02,2.16,14012
3,10,Mon,1,0.45,1.94,12411
3,11,Tue,0,-0.97,1.68,14750
3,12,Wed,0,-1.12,1.48,16497
3,13,Thu,0,-0.71,2.02,15564
3,14,Fri,1,2.69,3.18,14590
3,17,Mon,1,1.21,2.24,16536
3,18,Tue,1,0.39,1.32,16309
3,19,Wed,0,-2.5,3.95,17362
3,20,Thu,0,-0.1,1.36,15713
3,21,Fri,0,-2.28,2.93,13140
3,24,Mon,0,-0.74,1.33,15126
3,25,Tue,1,1.03,2.14,14880
3,26,Wed,1,0.31,1.01,14285
3,27,Thu,1,1.16,2.15,14538
3,28,Fri,0,-0.97,1.73,14491
3,31,Mon,1,1.99,3.35,15190
4,1,Tue,1,0.44,1.51,13957
4,2,Wed,0,-0.16,1.55,15006
4,3,Thu,0,-1.23,2.45,14860
4,4,Fri,1,0.51,1.59,14601
4,7,Mon,1,0.88,2.58,14058
4,8,Tue,1,0.33,1.17,14634
4,9,Wed,0,-1.77,2.49,15236
4,10,Thu,0,-0.25,1.49,13025
4,11,Fri,0,-1.15,1.96,13405
4,14,Mon,1,0.24,1.54,13088
4,15,Tue,1,0.23,1.11,13375
4,16,Wed,1,0.02,2.04,13632
4,17,Thu,1,1.1,1.38,13631
4,18,Fri,0,-0.8,0.93,6375
4,21,Mon,0,-0.31,1.91,13850
4,22,Tue,0,-0.93,1.46,11758
4,23,Wed,0,-1.73,2.6,12891
4,24,Thu,0,-0.31,1.49,14154
4,25,Fri,0,-0.52,2.01,14512
4,28,Mon,1,0.11,1.24,13026
4,29,Tue,1,0.36,1.38,14126
4,30,Wed,1,0.89,1.42,13949
5,1,Thu,0,-0.84,1.82,13537
5,2,Fri,1,0.28,1.02,12075
5,5,Mon,1,0.59,0.87,10215
5,6,Tue,1,0.58,1.49,14591
5,7,Wed,1,4.15,5.05,14778
5,8,Thu,0,-1.86,2.45,15108
5,9,Fri,0,-0.61,1.4,14121
5,12,Mon,1,0.23,1.61,15582
5,13,Tue,1,0.45,1.74,15269
5,14,Wed,0,-0.02,1.67,14704
5,15,Thu,0,-1.0,2.33,14981
5,16,Fri,1,0.6,1.44,12677
5,19,Mon,0,-3.15,4.35,12813
5,20,Tue,0,-0.05,1.22,12364
5,21,Wed,0,-1.07,1.98,11673
5,22,Thu,1,0.73,1.43,12198
5,23,Fri,1,0.41,1.41,11812
5,26,Mon,0,-0.77,1.69,8769
5,27,Tue,0,-0.63,1.47,12276
5,28,Wed,0,-2.27,2.81,12147
5,29,Thu,0,-0.79,1.98,14728
5,30,Fri,0,-0.04,1.33,13372
6,2,Mon,1,0.46,1.83,14269
6,3,Tue,1,0.14,1.47,12692
6,4,Wed,1,0.11,1.7,13305
6,5,Thu,0,-1.4,3.02,14379
6,6,Fri,0,-2.01,2.73,13781
6,9,Mon,1,2.45,3.33,14869
6,10,Tue,0,-0.14,2.03,13160
6,11,Wed,0,-1.69,2.55,12332
6,12,Thu,0,0.0,1.72,13248
6,13,Fri,0,-0.19,1.77,13054
6,16,Mon,0,-0.78,2.58,12972
6,17,Tue,0,-1.56,2.35,13883
6,18,Wed,1,0.93,2.06,14342
6,19,Thu,0,-0.63,1.39,16134
6,20,Fri,1,1.72,3.02,14693
6,23,Mon,1,0.42,1.98,16953
6,24,Tue,1,0.48,1.55,16244
6,25,Wed,0,-1.34,2.6,17513
6,26,Thu,0,-1.12,1.94,18016
6,27,Fri,1,1.04,2.14,14187
6,30,Mon,0,-0.82,1.7,13694
7,1,Tue,0,-0.22,1.82,13786
7,2,Wed,1,1.57,2.53,14645
7,3,Thu,0,-0.44,1.79,14536
7,4,Fri,1,0.27,1.19,13556
7,7,Mon,1,2.07,2.8,14745
7,8,Tue,1,1.53,2.09,14224
7,9,Wed,1,0.33,2.2,14803
7,10,Thu,1,0.6,2.08,14968
7,11,Fri,0,-0.17,1.52,14163
7,14,Mon,1,2.55,2.71,13683
7,15,Tue,1,1.74,3.73,14967
7,16,Wed,0,-0.82,1.51,15112
7,17,Thu,0,-1.04,1.5,14089
7,18,Fri,1,1.19,2.67,14213
7,21,Mon,0,-2.27,3.25,13058
7,22,Tue,0,-0.4,2.17,14365
7,23,Wed,0,-0.97,2.24,14072
7,24,Thu,0,-1.12,1.62,13940
7,25,Fri,0,-0.34,1.13,12858
7,28,Mon,0,-1.43,2.18,12942
7,29,Tue,0,-0.54,1.13,13610
7,30,Wed,1,0.32,1.08,13467
7,31,Thu,1,0.33,1.64,14862
8,1,Fri,1,0.47,1.97,14388
8,4,Mon,0,-0.63,1.65,12942
8,5,Tue,1,0.45,2.55,13863
8,6,Wed,0,0.0,1.49,14697
8,7,Thu,1,0.96,1.97,15482
8,8,Fri,1,1.36,2.15,13798
8,11,Mon,1,0.27,1.98,14537
8,12,Tue,1,0.36,1.65,13620
8,13,Wed,0,-1.38,2.32,14202
8,14,Thu,1,0.71,2.19,13959
8,15,Fri,1,1.83,2.19,14156
8,18,Mon,1,0.52,1.28,13666
8,19,Tue,1,1.84,2.37,15134
8,20,Wed,0,-0.03,1.34,15090
8,21,Thu,1,2.26,3.49,14762
8,22,Fri,1,0.81,2.14,13282
8,25,Mon,1,1.19,1.85,12144
8,26,Tue,0,-0.24,1.57,14132
