1993.08.27,00:00,157.780,158.250,155.560,156.030,3631
1993.08.30,00:00,155.410,155.890,154.350,155.130,2801
1993.08.31,00:00,154.780,156.510,154.780,155.950,2291
1993.09.01,00:00,155.980,159.290,155.980,158.740,3861
1993.09.02,00:00,158.750,159.500,157.780,159.020,3171
1993.09.03,00:00,158.530,160.970,158.030,159.970,4441
1993.09.06,00:00,160.140,160.770,159.100,159.720,2921
1993.09.07,00:00,158.820,160.880,157.730,160.640,4481
1993.09.08,00:00,160.900,162.880,160.410,162.780,3061
1993.09.09,00:00,162.770,163.690,161.650,163.190,3661
1993.09.10,00:00,163.780,165.100,163.380,165.100,2121
1993.09.13,00:00,164.320,166.070,163.290,163.980,5221
1993.09.14,00:00,162.930,163.820,162.260,163.560,2491
1993.09.15,00:00,163.800,165.130,162.680,164.900,3801
1993.09.16,00:00,161.810,162.910,159.630,160.100,4851
1993.09.17,00:00,159.650,160.490,158.880,159.860,3011
1993.09.20,00:00,159.370,160.480,159.050,160.300,1931
1993.09.21,00:00,161.480,163.290,160.770,161.660,4861
1993.09.22,00:00,160.780,161.970,160.370,161.450,2531
1993.09.23,00:00,161.150,161.650,159.160,159.710,3541
1993.09.24,00:00,159.740,159.870,158.090,159.540,3361
1993.09.27,00:00,160.730,161.440,159.770,160.440,3051
1993.09.28,00:00,159.730,160.260,158.470,158.970,2821
1993.09.29,00:00,158.950,159.870,158.700,159.250,2041
1993.09.30,00:00,158.630,159.390,157.910,158.800,2791
1993.10.01,00:00,158.750,160.430,158.440,159.620,3111
1993.10.04,00:00,159.580,160.660,158.680,160.360,3181
1993.10.05,00:00,159.970,160.690,159.420,160.060,2451
1993.10.06,00:00,159.680,161.650,159.680,161.320,2301
1993.10.07,00:00,160.550,161.100,159.670,159.810,2121
1993.10.08,00:00,159.800,162.550,159.800,162.270,3031
1993.10.11,00:00,162.670,163.350,162.280,162.660,2131
1993.10.12,00:00,161.830,162.630,161.420,162.630,1621
1993.10.13,00:00,161.660,161.930,160.630,161.160,2101
1993.10.14,00:00,161.340,163.450,161.340,162.530,3031
1993.10.15,00:00,162.130,162.700,161.320,161.950,2581
1993.10.18,00:00,161.620,161.960,159.950,160.190,2591
1993.10.19,00:00,159.560,160.260,158.670,160.000,2741
1993.10.20,00:00,160.090,161.050,159.240,160.450,3261
1993.10.21,00:00,161.460,161.940,160.280,160.930,2791
1993.10.22,00:00,160.580,160.880,158.860,159.110,2571
1993.10.25,00:00,160.770,162.130,160.390,160.540,3251
1993.10.26,00:00,161.330,161.470,159.200,160.290,3501
1993.10.27,00:00,160.100,161.180,159.860,160.890,1851
1993.10.28,00:00,160.110,161.480,159.690,161.010,2681
1993.10.29,00:00,160.430,161.920,160.430,160.660,2751
1993.11.01,00:00,161.250,161.910,159.820,160.070,3001
